sbd,toan,ngu_van,ngoai_ngu,vat_li,hoa_hoc,sinh_hoc,ma_ngoai_ngu
34014444,7.4,6.75,4.2,8.0,9.0,6.75,N1
34014451,8.4,5.75,6.8,7.75,8.75,5.75,N1
34014452,6.6,6.0,4.0,4.75,3.5,4.5,N1
34014453,6.4,7.0,5.2,5.0,7.25,6.75,N1
34014454,7.0,7.25,6.0,7.5,7.75,5.75,N1
34014455,8.2,7.5,7.8,9.25,8.5,7.75,N1
34014456,8.2,6.25,8.8,8.75,6.75,6.25,N1
34014461,7.8,6.75,4.8,6.75,7.5,7.0,N1
34014472,7.2,6.25,4.2,5.5,6.25,6.0,N1
34014473,7.4,7.0,6.0,7.5,7.75,8.0,N1
34014474,8.2,7.75,4.8,9.25,7.75,7.25,N1
34014475,7.8,6.75,4.4,5.5,7.5,7.25,N1
34014476,8.2,7.5,5.4,8.0,7.5,7.5,N1
34014479,7.6,5.5,3.8,6.0,7.0,5.25,N1
34014483,7.6,7.75,5.2,7.0,7.0,7.25,N1
34014485,6.8,7.0,7.6,5.75,7.5,7.75,N1
34014486,7.8,6.5,4.8,7.5,6.25,6.0,N1
34014493,7.6,5.5,2.8,7.5,7.5,5.75,N1
34014494,7.6,7.5,4.2,5.5,6.25,7.75,N1
34014503,8.2,6.0,7.0,8.0,7.75,6.0,N1
34014506,6.2,7.75,3.6,5.5,5.0,5.75,N1
34014508,8.8,7.5,3.8,6.0,7.0,7.25,N1
34014513,6.4,4.5,5.6,6.75,8.0,6.5,N1
34014520,6.6,6.5,6.8,4.25,7.0,4.0,N1
34014522,6.2,6.0,6.4,5.25,5.75,6.75,N1
34014525,7.6,7.25,6.2,8.75,8.75,8.0,N1
34014528,8.0,7.5,5.0,8.25,8.5,6.75,N1
34014529,7.0,6.5,4.4,6.25,7.25,6.0,N1
34014534,7.6,5.25,5.8,6.25,7.0,6.25,N1
34014540,6.4,4.75,4.0,6.0,7.0,4.25,N1
34014541,7.6,6.25,8.0,6.75,7.0,6.5,N1
34014542,8.4,3.25,4.6,5.75,7.5,7.5,N1
34014545,6.8,6.25,2.0,6.75,6.75,6.5,N1
34014553,8.6,7.0,4.4,7.0,7.75,7.0,N1
34014554,8.0,4.5,9.6,8.0,5.25,6.75,N1
34014564,7.4,6.0,4.4,7.0,6.25,6.0,N1
34014577,7.2,5.5,3.8,5.75,7.0,6.0,N1
34014579,7.8,6.25,3.6,7.5,7.5,6.5,N1
34014589,7.2,6.75,6.4,6.5,4.0,6.0,N1
34014591,7.4,5.5,5.0,6.75,7.5,5.5,N1
34014592,7.8,6.75,6.6,6.75,5.75,5.75,N1
34014598,6.8,6.25,2.2,5.25,6.25,5.5,N1
34014601,7.6,6.25,5.8,7.25,7.25,5.5,N1
34014602,8.0,7.0,6.6,8.75,8.75,6.25,N1
34014619,5.6,5.5,2.8,4.5,5.75,7.25,N1
34014620,8.0,4.25,5.0,6.0,7.75,7.75,N1
34014624,7.6,6.0,7.6,7.75,4.75,5.25,N1
34014625,8.2,6.5,5.2,7.5,8.25,7.25,N1
34014627,8.0,5.75,5.4,8.25,8.5,5.75,N1
34014633,8.2,5.25,5.2,9.0,8.25,4.75,N1
34014635,8.0,5.0,2.6,7.25,8.0,6.25,N1
34014639,7.2,6.0,5.6,7.25,7.25,7.5,N1
34014642,7.6,6.0,7.0,5.75,5.25,6.0,N1
34014644,7.2,5.25,4.6,6.5,7.5,4.75,N1
34014647,7.8,6.25,9.6,6.0,6.75,6.25,N1
34014648,8.4,4.75,6.6,5.0,8.0,6.5,N1
34014663,8.0,9.25,7.0,8.0,6.25,5.75,N1
34014669,7.0,7.0,5.8,6.75,7.0,7.0,N1
34014674,7.2,6.75,5.2,4.75,7.0,6.5,N1
34014685,7.4,5.25,5.0,5.5,7.75,7.25,N1
34014695,7.6,7.75,7.6,5.5,8.75,9.0,N1
34014697,6.6,7.25,4.2,5.75,7.0,5.75,N1
34014701,7.0,7.25,7.2,6.5,6.75,5.75,N1
34014717,6.6,7.0,4.0,7.0,7.25,6.25,N1
34014722,8.0,5.75,7.2,8.25,7.75,7.0,N1
34014726,6.8,6.25,3.4,8.25,7.0,5.75,N1
34014734,8.4,5.25,8.2,6.25,8.25,7.0,N1
34014739,6.8,7.0,5.6,6.0,8.0,6.25,N1
34014745,7.0,7.5,2.8,3.5,7.25,8.0,N1
34014746,7.6,5.75,7.2,5.0,5.0,6.75,N1
34014751,6.4,8.0,8.6,6.25,7.0,6.0,N1
34014752,5.8,5.75,4.8,6.0,7.0,6.0,N1
34014753,8.0,6.5,7.0,8.25,6.25,7.75,N1
34014759,7.8,5.5,4.0,8.0,7.75,8.0,N1
34014766,8.4,8.0,5.2,4.5,7.75,6.75,N1
34014771,7.8,7.25,2.8,5.0,7.75,6.5,N1
34014774,7.6,5.5,2.6,7.0,7.75,4.25,N1
34014775,8.4,5.25,5.2,6.25,8.0,5.5,N1
34014786,7.6,6.5,4.8,8.5,8.25,6.5,N1
34014787,7.6,7.5,4.8,6.5,7.0,6.25,N1
34014794,8.0,5.75,3.6,8.25,8.0,4.5,N1
34014795,6.8,4.5,3.4,7.25,5.25,4.0,N1
34014796,7.8,7.0,4.6,6.25,7.75,6.25,N1
34014801,8.2,6.0,4.6,8.0,7.75,6.0,N1
34014803,7.2,6.5,4.2,8.0,7.25,6.75,N1
34014809,7.0,5.75,8.4,7.5,7.25,7.75,N1
34014818,7.8,6.75,5.2,4.75,6.75,7.25,N1
34014822,7.2,6.75,6.6,5.75,5.25,6.25,N1
34014825,7.4,6.75,4.8,6.75,6.25,6.5,N1
34014833,7.6,5.0,1.8,6.0,6.75,5.5,N1
34014840,8.4,7.75,5.8,6.75,6.25,6.0,N1
34014848,7.8,7.0,5.0,7.75,7.0,6.5,N1
34014850,7.4,8.75,8.4,6.0,7.0,6.5,N1
34014853,7.8,9.25,8.4,4.75,7.5,6.75,N1
34014854,7.4,9.0,8.8,6.75,6.5,7.25,N1
34014861,7.6,6.25,6.0,7.75,7.25,6.75,N1
34014863,7.8,6.25,4.2,7.25,8.5,8.0,N1
34014864,6.6,5.75,3.4,5.0,6.5,6.75,N1
34014866,6.8,5.5,3.4,5.5,8.0,5.0,N1
34014869,8.0,9.25,6.4,4.5,5.25,6.25,N1
34014870,7.6,7.75,8.4,8.75,7.75,7.5,N1
34014874,6.8,5.5,3.8,3.0,4.5,6.0,N1
34014881,8.0,8.5,5.0,8.25,8.75,4.25,N1
34014882,6.6,7.0,4.4,5.5,6.0,4.5,N1
34014886,7.4,5.0,3.8,7.25,7.0,5.25,N1
34014887,7.6,8.0,5.8,7.0,5.0,6.25,N1
34014888,7.2,7.0,5.6,6.25,6.25,6.5,N1
34014901,8.2,7.0,8.0,7.0,5.0,6.5,N1
34014910,8.2,7.5,7.2,7.0,7.5,7.0,N1
34014913,8.2,5.25,7.4,7.0,7.25,8.0,N1
34014914,7.0,6.25,7.2,6.5,8.25,8.0,N1
34014941,7.4,6.75,4.2,6.75,7.5,8.0,N1
34014942,7.6,8.5,5.2,7.25,8.25,7.5,N1
34014947,7.6,7.25,3.4,4.5,5.75,6.75,N1
34014960,8.0,6.75,4.8,6.75,8.75,6.75,N1
34014975,7.6,8.5,8.2,8.0,7.25,8.0,N1
34014983,7.0,8.0,7.4,7.25,7.25,6.25,N1
34014990,8.8,8.25,7.8,8.25,9.5,6.75,N1
34014997,8.0,6.5,8.6,8.25,5.5,6.0,N1
34015001,8.6,7.75,6.6,9.0,9.0,8.25,N1
34015028,7.8,7.0,6.4,7.75,5.75,7.0,N1
34015034,8.2,6.5,4.0,3.75,7.75,9.0,N1
34015040,7.2,7.25,7.0,8.5,5.75,7.5,N1
34015042,8.8,7.25,8.6,8.25,6.5,7.0,N1
34015062,7.0,7.5,5.0,5.75,6.5,7.0,N1
34015072,7.2,6.75,5.0,6.5,7.5,6.75,N1
34015087,8.0,7.0,6.2,6.25,7.5,7.75,N1
34015111,8.0,7.5,5.8,7.25,8.25,5.25,N1
34015117,8.4,6.5,7.2,7.5,6.25,8.5,N1
34015121,8.0,6.0,7.0,8.0,5.75,7.75,N1
34015122,8.0,4.75,6.8,6.5,6.5,5.25,N1
34015134,7.0,5.75,5.4,7.25,8.25,4.75,N1
34015138,8.4,6.75,5.4,7.25,7.0,8.25,N1
34015141,8.0,6.75,5.8,5.25,9.0,9.0,N1
34015143,7.4,4.75,5.4,6.5,6.25,4.0,N1
34015159,7.2,7.75,4.4,7.5,6.75,4.0,N1
34015164,6.6,6.25,6.0,3.75,6.25,7.25,N1
34015183,6.8,5.25,6.8,5.75,7.75,6.0,N1
34015206,8.2,7.25,8.2,7.5,6.75,7.5,N1
34015207,8.8,6.0,8.6,7.25,7.0,5.75,N1
34015210,8.0,7.75,8.8,8.25,5.5,5.25,N1
34015213,6.2,5.5,5.6,5.25,3.0,6.0,N1
34015222,7.4,7.0,6.2,7.5,7.0,6.25,N1
34015228,8.0,4.75,8.4,7.75,6.75,5.75,N1
34015231,6.4,5.5,6.2,3.5,6.0,5.0,N1
34015253,8.4,6.75,9.0,8.25,6.5,6.25,N1
34015257,6.8,7.75,3.8,5.5,7.5,8.0,N1
34015273,6.0,6.5,5.6,5.75,6.0,8.0,N1
34015278,8.4,6.0,6.6,8.0,6.75,5.25,N1
34015293,8.6,7.0,7.4,7.25,6.75,7.5,N1
34015296,9.0,6.5,5.6,9.0,7.5,5.5,N1
34015310,8.0,6.5,7.2,4.5,4.25,6.25,N1
34015314,7.8,7.0,6.0,8.25,8.5,7.5,N1
34015319,7.2,5.5,7.2,7.75,6.25,5.0,N1
34015325,8.4,6.5,4.6,7.5,6.75,6.25,N1
34015326,7.2,6.5,6.8,8.0,5.25,4.5,N1
34015334,8.4,6.0,4.8,7.5,7.75,7.5,N1
34015336,6.6,6.5,4.4,8.25,7.75,5.75,N1
34015343,7.6,6.75,6.0,5.25,7.0,6.75,N1
34015348,8.4,7.25,5.2,6.75,7.0,6.5,N1
34015350,8.0,5.25,4.2,7.75,7.75,6.25,N1
34015353,8.8,7.75,7.4,7.0,7.75,7.0,N1
34015359,8.2,8.0,6.6,8.0,7.75,6.0,N1
34015393,8.0,5.75,4.8,7.25,7.75,7.0,N1
34015399,6.8,5.5,8.4,6.5,6.0,6.0,N1
34015414,8.6,6.5,5.2,6.5,8.25,8.5,N1
34015421,7.8,6.25,6.2,8.25,8.0,6.25,N1
34015432,7.8,4.75,4.8,6.25,6.0,6.25,N1
34015437,7.8,7.75,6.6,5.75,8.25,9.0,N1
34015438,8.8,9.0,9.2,8.5,6.25,6.75,N1
34015440,7.8,7.25,5.8,7.75,6.5,6.75,N1
34015450,7.4,7.5,9.4,8.0,6.75,8.0,N1
34015464,8.2,6.5,8.2,7.0,7.5,8.75,N1
34015468,8.2,5.75,6.6,7.5,6.75,8.0,N1
34015477,7.2,6.5,5.0,7.75,8.25,6.75,N1
34015479,7.4,6.75,6.0,7.0,7.0,8.25,N1
34015485,7.8,4.75,9.0,5.75,8.5,8.5,N1
34015488,7.0,4.0,8.8,6.25,7.0,6.5,N1
34015490,7.4,6.5,7.8,8.0,8.5,6.5,N1
34015501,7.8,6.0,4.4,8.5,8.25,6.0,N1
34015504,7.2,6.5,4.2,8.5,7.75,8.25,N1
34015506,6.6,5.25,4.2,4.25,7.5,6.5,N1
34015508,5.8,5.75,4.8,7.0,7.25,6.25,N1
34015511,7.6,5.5,6.0,7.75,8.0,6.25,N1
34015512,5.8,6.5,4.6,4.25,7.75,5.25,N1
34015513,5.8,5.75,2.8,3.0,7.5,5.0,N1
34015520,6.2,5.25,5.0,4.5,7.0,5.5,N1
34015526,7.4,6.25,5.6,7.25,7.5,5.75,N1
34015528,7.2,5.5,6.4,6.75,8.25,4.0,N1
34015530,7.0,5.75,3.2,4.25,7.0,6.25,N1
34015533,6.2,5.5,3.4,5.25,6.75,4.25,N1
34015542,8.0,5.0,7.0,8.0,6.25,6.5,N1
34015543,6.6,6.75,4.2,6.0,7.75,4.75,N1
34015544,8.6,5.0,5.8,7.0,8.0,5.25,N1
34015545,4.8,6.25,4.6,4.0,7.25,4.75,N1
34015548,6.8,6.25,3.8,2.25,7.0,5.5,N1
34015549,5.6,5.5,5.4,3.25,6.25,7.75,N1
34015550,6.6,5.75,8.4,4.25,8.25,5.75,N1
34015555,7.0,6.75,4.8,6.5,7.0,6.25,N1
34015558,7.4,4.5,3.4,7.25,9.0,5.0,N1
34015559,7.4,5.0,5.6,7.25,8.0,6.5,N1
34015561,6.8,4.25,5.8,6.75,8.25,5.5,N1
34015563,7.4,5.75,5.8,7.0,7.25,7.25,N1
34015567,6.6,5.75,4.2,7.25,7.75,5.5,N1
34015574,6.6,5.5,4.0,4.5,7.5,5.0,N1
34015575,7.4,4.75,5.8,6.0,7.75,5.0,N1
34015577,7.4,6.25,6.0,6.75,6.25,5.25,N1
34015578,7.4,4.5,4.4,7.75,8.5,6.75,N1
34015579,5.8,4.5,3.6,5.0,5.25,5.0,N1
34015582,7.6,6.25,6.6,7.0,6.75,6.25,N1
34015590,8.4,5.75,5.6,7.0,8.5,6.75,N1
34015591,8.0,5.25,5.6,5.5,6.5,4.0,N1
34015592,7.4,5.5,7.0,7.75,8.5,7.0,N1
34015593,5.0,4.0,7.0,2.5,6.25,6.75,N1
34015595,7.6,5.25,4.6,6.0,7.5,6.5,N1
34015596,8.6,4.25,6.6,8.5,8.25,5.25,N1
34015598,7.6,5.75,4.8,7.75,7.75,6.75,N1
34015602,6.6,5.5,3.6,5.25,4.25,6.0,N1
34015611,7.6,6.25,5.0,3.75,7.25,8.0,N1
34015612,7.2,6.5,6.6,4.0,7.0,6.75,N1
34015620,7.2,5.5,5.6,6.0,7.75,6.5,N1
34015622,7.2,6.75,8.8,6.25,7.0,6.0,N1
34015625,6.4,4.75,3.4,4.75,6.5,6.0,N1
34015627,6.2,7.5,5.8,4.5,5.75,4.5,N1
34015628,7.6,6.75,4.2,6.0,6.75,5.5,N1
34015632,5.4,5.25,3.8,5.5,8.5,4.5,N1
34015634,6.6,5.5,4.0,5.75,5.5,6.25,N1
34015638,6.8,8.5,5.8,7.0,7.0,7.0,N1
34015641,7.0,5.25,7.6,6.25,4.75,6.0,N1
34015642,6.6,5.5,4.8,3.25,6.25,6.25,N1
34015647,8.0,5.25,4.2,7.0,7.5,6.75,N1
34015650,6.0,5.5,4.6,5.25,8.5,6.75,N1
34015654,7.2,3.75,7.2,5.25,8.0,5.75,N1
34015655,7.4,7.25,7.6,6.75,8.25,6.5,N1
34015660,7.8,6.25,7.4,9.25,9.0,7.75,N1
34015670,7.2,6.0,5.0,6.25,7.5,4.0,N1
34015671,8.0,8.5,6.4,7.25,9.25,6.25,N1
34015681,8.0,8.25,6.4,7.0,7.5,7.25,N1
34015685,7.0,7.25,4.4,4.5,7.0,6.25,N1
34015688,7.0,6.5,5.8,5.25,7.0,7.25,N1
34015689,8.4,7.75,7.0,6.5,8.0,6.25,N1
34015690,7.0,5.75,3.6,6.5,8.0,7.5,N1
34015694,6.0,5.5,4.2,5.5,7.5,4.75,N1
34015695,7.6,6.25,3.6,6.5,7.0,6.75,N1
34015697,7.6,6.5,5.2,8.0,8.75,6.75,N1
34015700,7.4,7.0,4.6,7.0,7.75,6.5,N1
34015703,5.6,4.75,4.6,4.25,6.5,5.0,N1
34015706,7.4,5.25,4.2,8.25,8.75,6.5,N1
34015712,7.8,8.5,5.8,7.5,8.75,7.25,N1
34015713,8.6,6.5,5.8,7.5,8.0,5.75,N1
34015717,6.6,5.25,4.2,4.0,4.5,4.25,N1
34015718,6.8,6.75,3.6,4.75,6.75,6.5,N1
34015719,5.0,4.5,3.8,3.75,5.25,4.5,N1
34015722,3.8,5.25,3.4,3.0,3.75,6.25,N1
34015725,8.2,6.0,6.0,8.5,8.0,6.25,N1
34015729,5.4,4.5,2.8,4.25,5.5,5.5,N1
34015730,7.2,6.25,4.6,6.25,5.75,8.0,N1
34015733,6.8,4.5,4.0,3.5,6.25,4.75,N1
34015734,6.0,6.25,3.8,5.75,6.75,4.5,N1
34015736,8.2,5.0,5.6,7.25,8.25,6.5,N1
34015739,7.6,9.25,6.4,5.25,6.75,5.75,N1
34015741,7.0,6.5,5.0,6.25,6.75,4.0,N1
34015742,5.6,6.25,4.2,5.0,3.5,5.75,N1
34015743,8.0,7.75,7.2,8.0,8.5,8.0,N1
34015744,7.6,5.75,5.2,7.5,6.75,7.0,N1
34015746,6.8,6.25,4.6,5.0,8.25,3.5,N1
34015748,8.4,5.25,8.6,8.0,5.75,6.0,N1
34015749,8.4,5.0,3.6,7.5,8.75,5.75,N1
34015750,9.0,6.25,6.4,8.25,9.25,7.25,N1
34015753,7.6,6.5,4.6,6.75,7.0,5.0,N1
34015754,6.8,6.75,6.4,5.75,6.5,5.0,N1
34015758,7.2,6.75,7.2,5.5,6.5,5.5,N1
34015759,8.2,6.75,4.4,6.75,7.75,6.75,N1
34015760,7.4,6.25,3.6,4.5,7.75,8.25,N1
34015764,7.4,6.0,4.8,6.0,7.5,6.0,N1
34015767,7.0,6.5,4.2,8.0,7.0,5.0,N1
34015769,6.8,6.25,3.8,5.5,7.25,5.25,N1
34015771,8.0,4.5,4.8,7.75,7.25,6.5,N1
34015772,7.4,6.25,5.4,6.0,8.0,6.0,N1
34015773,8.2,4.5,8.4,8.0,5.75,6.5,N1
34015775,7.2,6.75,4.8,6.75,5.75,6.25,N1
34015778,8.4,6.5,8.6,8.0,8.5,7.0,N1
34015779,8.2,5.0,2.6,6.5,7.5,4.75,N1
34015784,8.6,7.75,6.6,7.75,8.0,6.25,N1
34015786,6.8,5.5,4.4,6.25,5.25,6.0,N1
34015787,7.2,7.0,5.8,7.0,6.75,7.25,N1
34015790,8.0,7.25,6.4,8.25,5.0,5.0,N1
34015792,8.0,6.0,4.2,7.75,8.0,6.25,N1
34015793,8.2,5.5,4.8,7.5,7.5,5.25,N1
34015794,8.6,5.75,4.8,7.5,8.75,6.0,N1
34015795,8.2,5.0,6.2,8.25,8.25,6.25,N1
34015797,7.4,8.0,5.0,7.5,8.75,6.0,N1
34015799,8.2,4.5,3.8,5.25,8.5,9.0,N1
34015803,8.2,6.5,5.2,7.75,7.75,5.5,N1
34015805,8.4,6.25,4.0,8.25,7.5,4.25,N1
34015806,7.6,6.25,5.6,7.0,7.75,5.0,N1
34015807,8.0,7.25,7.2,7.0,7.75,6.0,N1
34015810,8.0,5.5,5.2,8.25,8.75,6.75,N1
34015820,7.8,6.0,5.4,7.75,7.0,5.75,N1
34015822,8.4,8.5,9.2,4.5,5.75,7.25,N1
34015825,8.0,6.0,8.4,6.75,4.5,5.0,N1
34015826,6.8,6.0,5.8,8.0,7.75,5.5,N1
34015827,6.4,6.75,8.0,6.75,7.75,7.0,N1
34015828,6.8,7.0,6.0,6.5,7.25,6.75,N1
34015830,6.4,6.5,4.4,5.5,6.25,5.75,N1
34015834,7.6,6.75,4.2,7.0,8.75,5.75,N1
34015836,7.8,6.25,4.8,5.75,6.25,5.0,N1
34015838,8.0,6.75,4.2,6.0,7.5,5.75,N1
34015839,6.4,6.5,5.0,7.25,7.25,6.0,N1
34015845,6.2,7.0,3.6,4.75,6.75,5.0,N1
34015847,7.6,5.0,3.0,8.0,8.75,4.25,N1
34015851,7.2,7.0,6.2,6.5,7.25,6.5,N1
34015853,7.2,6.0,5.2,7.0,9.0,6.25,N1
34015854,8.0,5.75,3.6,7.5,7.5,6.0,N1
34015855,6.6,6.5,4.4,4.75,6.75,5.25,N1
34015856,8.6,7.5,7.4,8.25,8.5,6.5,N1
34015858,7.6,7.5,5.0,7.0,8.0,6.5,N1
34015859,8.2,6.5,6.6,8.25,7.5,5.5,N1
34015863,6.4,6.25,6.0,5.5,6.25,6.0,N1
34015864,6.2,6.0,4.6,4.75,6.25,6.75,N1
34015866,7.4,7.25,5.2,5.75,7.75,8.0,N1
34015868,7.2,4.5,4.2,6.0,7.5,5.75,N1
34015870,7.2,6.75,6.0,6.5,7.0,6.75,N1
34015873,6.6,6.92,3.8,5.25,6.5,4.5,N1
34015875,7.6,4.5,5.8,8.25,6.5,7.25,N1
34015881,8.0,6.0,6.0,6.75,8.0,7.25,N1
34015882,7.8,5.5,7.6,5.75,8.0,8.75,N1
34015883,6.6,6.25,5.4,6.75,7.75,6.75,N1
34015885,7.8,6.25,5.2,6.75,7.75,3.75,N1
34015887,9.0,7.0,7.6,8.5,7.0,7.25,N1
34015888,8.2,7.0,7.2,7.75,7.25,6.75,N1
34015890,8.0,7.5,5.0,6.25,6.0,5.25,N1
34015893,6.4,7.0,7.2,5.25,6.25,4.0,N1
34015897,7.2,6.75,4.6,7.75,7.75,5.5,N1
34015898,6.8,7.0,7.0,4.25,5.5,5.5,N1
34015899,7.6,5.5,3.0,8.25,7.75,4.5,N1
34015904,6.8,7.0,4.8,6.5,7.75,4.75,N1
34015908,8.2,6.0,4.4,7.5,7.5,6.25,N1
34015910,7.2,5.25,5.2,7.75,8.25,4.75,N1
34015911,7.8,7.0,5.2,4.75,7.0,5.0,N1
34015912,8.2,7.0,9.2,8.25,6.5,7.0,N1
34015920,8.4,5.25,4.0,8.5,8.5,6.25,N1
34015921,7.8,5.25,5.0,6.5,6.5,5.0,N1
34015923,8.2,6.5,4.6,6.25,7.0,6.0,N1
34015924,7.4,6.75,5.4,5.25,7.75,8.25,N1
34015925,8.2,6.25,6.4,8.0,6.75,5.25,N1
34015927,7.2,4.75,5.4,5.5,6.5,3.75,N1
34015952,6.4,6.5,6.0,5.25,6.25,6.5,N1
34015953,7.8,6.0,5.8,6.0,6.0,5.0,N1
34015959,7.0,6.0,7.0,6.75,8.0,4.75,N1
34015963,7.2,6.5,9.2,6.25,6.0,7.5,N1
34015973,7.8,5.5,5.4,6.5,5.0,7.25,N1
34015975,5.2,7.0,7.4,5.0,7.5,6.25,N1
34015977,6.6,5.25,5.4,6.25,8.25,6.0,N1
34015990,7.6,7.25,5.4,6.5,7.25,4.5,N1
34015991,6.0,6.5,6.8,6.5,8.25,4.75,N1
34015994,4.2,5.0,7.0,6.25,6.0,5.25,N1
34015997,6.0,4.5,5.8,5.5,6.0,5.0,N1
34016001,6.4,6.5,4.6,5.25,6.0,5.5,N1
34016013,8.2,8.33,5.4,8.0,8.0,5.25,N1
34016020,6.8,5.25,6.0,7.5,7.0,6.0,N1
34016022,5.6,4.75,3.0,4.5,4.25,5.0,N1
34016025,4.0,7.0,5.2,4.75,4.75,4.5,N1
34016032,7.8,8.5,6.2,7.75,7.5,6.5,N1
34016048,6.4,7.25,7.0,5.25,7.75,6.5,N1
34016049,5.0,5.75,5.2,3.0,4.25,6.0,N1
34016054,2.6,3.25,5.2,2.25,4.25,4.0,N1
34016062,5.6,6.5,3.6,4.75,6.25,6.25,N1
34016066,7.6,5.5,5.2,4.25,5.25,4.25,N1
34016070,7.0,5.75,4.6,6.5,6.25,5.0,N1
34016086,7.6,5.75,6.0,6.0,7.0,4.75,N1
34016088,8.0,6.0,5.6,7.25,7.0,6.25,N1
34016116,7.0,7.25,5.2,5.0,6.25,7.0,N1
34016152,5.0,5.0,2.8,3.75,4.5,4.0,N1
34016305,6.4,8.5,4.6,9.0,7.25,7.0,N1
34016360,7.0,6.0,5.2,5.75,6.0,8.25,N1
34016365,7.0,5.75,5.2,7.5,8.0,6.75,N1
34016384,6.4,5.0,4.0,5.0,5.75,6.25,N1
34016401,6.4,5.5,6.0,5.0,6.75,6.25,N1
34016420,5.0,5.5,5.0,4.5,5.25,5.75,N1
34016426,6.2,6.5,5.0,3.5,6.25,4.25,N1
34016429,7.2,6.75,6.6,6.25,7.25,7.5,N1
34016457,7.6,7.5,5.8,6.5,6.75,6.5,N1
34016462,5.4,6.25,3.8,4.0,6.0,6.5,N1
34016472,8.4,8.75,7.2,6.5,7.0,5.75,N1
34016493,7.0,6.0,4.0,8.25,8.25,6.25,N1
34016504,6.6,6.0,7.8,4.75,5.25,5.0,N1
34016511,7.6,6.0,9.0,6.0,5.25,7.25,N1
34016514,6.6,5.5,4.8,7.75,7.5,3.25,N1
34016531,4.8,6.25,6.2,4.75,6.25,7.75,N1
34016533,8.2,6.25,5.2,7.75,8.25,6.75,N1
34016534,8.0,9.25,7.6,5.5,6.25,7.0,N1
34016542,7.8,7.75,4.8,6.5,7.5,9.5,N1
34016572,8.4,6.75,6.2,6.75,7.75,7.0,N1
34016580,6.6,5.75,3.8,6.75,6.5,6.75,N1
34016583,6.4,6.0,5.4,6.5,5.75,4.25,N1
34016584,6.6,6.5,8.4,6.5,5.75,6.25,N1
34016593,7.4,7.25,5.4,4.5,8.25,8.0,N1
34016599,8.6,6.75,4.4,8.5,7.75,6.5,N1
34016600,5.2,4.25,4.8,4.75,7.75,8.0,N1
34016607,6.6,7.0,4.8,4.75,5.5,5.5,N1
34016613,7.0,6.0,7.2,8.25,4.5,4.75,N1
34016614,7.0,5.75,4.2,6.5,5.75,3.25,N1
34016615,7.8,6.75,7.0,6.5,7.25,6.75,N1
34016617,7.8,5.25,5.0,7.25,7.75,6.0,N1
34016623,8.6,7.0,7.0,8.0,5.5,6.75,N1
34016625,7.0,6.75,4.2,8.0,9.0,6.25,N1
34016633,8.2,7.0,4.8,7.25,7.75,7.5,N1
34016640,7.0,4.5,3.6,2.5,6.25,8.0,N1
34016643,7.2,5.0,4.0,5.5,5.5,7.25,N1
34016647,7.2,6.25,5.8,6.5,7.75,7.0,N1
34016649,6.6,6.5,7.2,5.75,6.5,7.25,N1
34016662,7.6,7.0,6.0,7.75,7.0,5.25,N1
34016668,7.4,8.5,5.2,7.75,5.0,7.25,N1
34016679,7.0,7.0,5.2,6.5,6.75,5.75,N1
34016688,7.8,6.0,8.2,8.5,5.5,6.5,N1
34016689,6.6,6.25,7.2,6.75,6.75,6.25,N1
34016705,7.6,6.25,6.4,7.75,7.75,6.5,N1
34016712,8.2,4.25,6.6,6.75,8.25,7.5,N1
34016716,8.2,4.75,4.6,8.5,7.75,5.5,N1
34016718,7.4,7.0,5.4,8.0,7.75,6.75,N1
34016721,7.6,7.25,4.6,8.25,7.75,5.25,N1
34016731,7.4,5.0,4.2,8.25,7.5,5.75,N1
34016732,5.2,6.25,4.4,5.5,6.5,4.5,N1
34016738,6.8,5.5,2.6,6.25,7.0,5.25,N1
34016754,8.8,3.75,7.6,8.0,8.75,7.75,N1
34016768,4.6,4.5,6.0,3.5,3.75,5.0,N1
34016769,6.4,4.5,6.0,4.5,6.5,7.0,N1
34016773,4.8,7.25,4.2,6.0,6.5,6.0,N1
34016774,5.8,6.0,3.6,5.75,6.5,6.5,N1
34016776,3.6,6.0,3.8,3.75,2.75,6.0,N1
34016780,7.8,5.5,3.8,7.25,7.0,6.0,N1
34016781,6.0,7.0,4.0,6.0,6.25,7.0,N1
34016782,4.0,5.75,6.2,6.0,5.0,5.75,N1
34016904,6.2,5.25,4.8,5.75,7.25,8.0,N1
34016962,5.8,6.5,4.8,7.0,6.25,8.0,N1
34016992,7.2,6.75,6.0,6.25,6.25,8.25,N1
35000002,8.6,8.0,5.0,8.25,8.25,7.0,N1
35000018,7.8,7.25,4.4,8.0,8.0,4.75,N1
35000020,7.8,7.25,4.2,7.75,7.75,7.0,N1
35000021,8.0,7.25,4.4,3.75,7.0,8.25,N1
35000023,6.2,6.25,2.2,6.5,6.25,5.5,N1
35000026,8.8,7.5,5.6,8.0,8.0,6.75,N1
35000029,6.8,7.25,6.8,6.75,7.0,7.5,N1
35000031,7.2,7.5,5.4,6.5,6.75,6.0,N1
35000038,8.0,7.75,5.2,7.75,7.75,7.5,N1
35000039,8.0,9.25,4.6,8.0,8.0,6.25,N1
35000046,8.0,8.75,4.4,6.5,9.0,6.5,N1
35000047,8.0,7.75,4.4,6.25,7.5,5.25,N1
